Experiment ID                :  onemax
Problem Type                 :  OM
Data Input File Name         :  NA
Number of Runs               :  50
Generations per Run          :  200
Population Size              :  100
Selection Method             :  2
Fitness Scaling Type         :  0
Min or Max Fitness           :  max
Crossover Type               :  1
Crossover Rate               :  1.0
Mutation Type                :  1
Mutation Rate                :  9.0E-4
Random Number Seed           :  75982
Number of Genes/Points       :  1
Size of Genes                :  100


 R  24		 G 134		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R  24		 G 135		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R  24		 G 136		 BestInG     100		 AvgOfG       99.87		 StDv       0.338		 95% ConfInt      99.802     99.938
 R  24		 G 137		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R  24		 G 138		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R  24		 G 139		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R  24		 G 140		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R  24		 G 141		 BestInG     100		 AvgOfG        99.9		 StDv       0.389		 95% ConfInt      99.822     99.978
 R  24		 G 142		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R  24		 G 143		 BestInG     100		 AvgOfG       99.93		 StDv       0.326		 95% ConfInt      99.865     99.995
 R  24		 G 144		 BestInG     100		 AvgOfG       99.93		 StDv       0.256		 95% ConfInt      99.879     99.981
 R  24		 G 145		 BestInG     100		 AvgOfG       99.94		 StDv       0.278		 95% ConfInt      99.884     99.996
 R  24		 G 146		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R  24		 G 147		 BestInG     100		 AvgOfG       99.93		 StDv       0.256		 95% ConfInt      99.879     99.981
 R  24		 G 148		 BestInG     100		 AvgOfG       99.96		 StDv       0.197		 95% ConfInt      99.921     99.999
 R  24		 G 149		 BestInG     100		 AvgOfG       99.87		 StDv       0.367		 95% ConfInt      99.797     99.943
 R  24		 G 150		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R  24		 G 151		 BestInG     100		 AvgOfG       99.88		 StDv       0.356		 95% ConfInt      99.809     99.951
 R  24		 G 152		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R  24		 G 153		 BestInG     100		 AvgOfG       99.85		 StDv       0.359		 95% ConfInt      99.778     99.922
 R  24		 G 154		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R  24		 G 155		 BestInG     100		 AvgOfG       99.87		 StDv       0.338		 95% ConfInt      99.802     99.938
 R  24		 G 156		 BestInG     100		 AvgOfG       99.94		 StDv       0.278		 95% ConfInt      99.884     99.996
 R  24		 G 157		 BestInG     100		 AvgOfG       99.95		 StDv       0.219		 95% ConfInt      99.906     99.994
 R  24		 G 158		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R  24		 G 159		 BestInG     100		 AvgOfG       99.95		 StDv       0.219		 95% ConfInt      99.906     99.994
 R  24		 G 160		 BestInG     100		 AvgOfG        99.9		 StDv       0.333		 95% ConfInt      99.833     99.967
 R  24		 G 161		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R  24		 G 162		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R  24		 G 163		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R  24		 G 164		 BestInG     100		 AvgOfG        99.9		 StDv       0.333		 95% ConfInt      99.833     99.967
 R  24		 G 165		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R  24		 G 166		 BestInG     100		 AvgOfG       99.85		 StDv       0.359		 95% ConfInt      99.778     99.922
 R  24		 G 167		 BestInG     100		 AvgOfG       99.86		 StDv       0.377		 95% ConfInt      99.785     99.935
 R  24		 G 168		 BestInG     100		 AvgOfG        99.9		 StDv       0.333		 95% ConfInt      99.833     99.967
 R  24		 G 169		 BestInG     100		 AvgOfG       99.86		 StDv       0.377		 95% ConfInt      99.785     99.935
 R  24		 G 170		 BestInG     100		 AvgOfG       99.87		 StDv       0.338		 95% ConfInt      99.802     99.938
 R  24		 G 171		 BestInG     100		 AvgOfG        99.9		 StDv       0.333		 95% ConfInt      99.833     99.967
 R  24		 G 172		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R  24		 G 173		 BestInG     100		 AvgOfG       99.87		 StDv       0.367		 95% ConfInt      99.797     99.943
 R  24		 G 174		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R  24		 G 175		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R  24		 G 176		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R  24		 G 177		 BestInG     100		 AvgOfG        99.9		 StDv       0.333		 95% ConfInt      99.833     99.967
 R  24		 G 178		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R  24		 G 179		 BestInG     100		 AvgOfG       99.83		 StDv       0.378		 95% ConfInt      99.754     99.906
 R  24		 G 180		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R  24		 G 181		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R  24		 G 182		 BestInG     100		 AvgOfG       99.93		 StDv       0.293		 95% ConfInt      99.871     99.989
 R  24		 G 183		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R  24		 G 184		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R  24		 G 185		 BestInG     100		 AvgOfG       99.93		 StDv       0.256		 95% ConfInt      99.879     99.981
 R  24		 G 186		 BestInG     100		 AvgOfG       99.94		 StDv       0.278		 95% ConfInt      99.884     99.996
 R  24		 G 187		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R  24		 G 188		 BestInG     100		 AvgOfG       99.89		 StDv       0.345		 95% ConfInt      99.821     99.959
 R  24		 G 189		 BestInG     100		 AvgOfG       99.89		 StDv       0.345		 95% ConfInt      99.821     99.959
 R  24		 G 190		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R  24		 G 191		 BestInG     100		 AvgOfG        99.9		 StDv       0.333		 95% ConfInt      99.833     99.967
 R  24		 G 192		 BestInG     100		 AvgOfG       99.95		 StDv       0.219		 95% ConfInt      99.906     99.994
 R  24		 G 193		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R  24		 G 194		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R  24		 G 195		 BestInG     100		 AvgOfG       99.87		 StDv       0.393		 95% ConfInt      99.791     99.949
 R  24		 G 196		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R  24		 G 197		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R  24		 G 198		 BestInG     100		 AvgOfG       99.86		 StDv       0.377		 95% ConfInt      99.785     99.935
 R  24		 G 199		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
24    78###########   RawFitness
                -70          100

 R  25		 G   0		 BestInG      61		 AvgOfG       49.93		 StDv        4.43		 95% ConfInt      49.044     50.816
 R  25		 G   1		 BestInG      61		 AvgOfG       52.66		 StDv       3.562		 95% ConfInt      51.948     53.372
 R  25		 G   2		 BestInG      61		 AvgOfG       54.32		 StDv       3.045		 95% ConfInt      53.711     54.929
 R  25		 G   3		 BestInG      64		 AvgOfG       55.31		 StDv       3.454		 95% ConfInt      54.619     56.001
 R  25		 G   4		 BestInG      65		 AvgOfG       57.84		 StDv       3.348		 95% ConfInt       57.17      58.51
 R  25		 G   5		 BestInG      66		 AvgOfG       59.37		 StDv       3.628		 95% ConfInt      58.644     60.096
 R  25		 G   6		 BestInG      70		 AvgOfG       61.91		 StDv        3.14		 95% ConfInt      61.282     62.538
 R  25		 G   7		 BestInG      72		 AvgOfG       63.57		 StDv       2.851		 95% ConfInt        63.0      64.14
 R  25		 G   8		 BestInG      73		 AvgOfG       64.76		 StDv       2.868		 95% ConfInt      64.186     65.334
 R  25		 G   9		 BestInG      74		 AvgOfG       66.36		 StDv       2.691		 95% ConfInt      65.822     66.898
 R  25		 G  10		 BestInG      74		 AvgOfG       67.75		 StDv       2.572		 95% ConfInt      67.236     68.264
 R  25		 G  11		 BestInG      75		 AvgOfG        69.2		 StDv       2.719		 95% ConfInt      68.656     69.744
 R  25		 G  12		 BestInG      78		 AvgOfG       70.71		 StDv       2.544		 95% ConfInt      70.201     71.219
 R  25		 G  13		 BestInG      80		 AvgOfG       71.96		 StDv       2.412		 95% ConfInt      71.478     72.442
 R  25		 G  14		 BestInG      79		 AvgOfG       73.54		 StDv       2.695		 95% ConfInt      73.001     74.079
 R  25		 G  15		 BestInG      80		 AvgOfG       75.08		 StDv       2.501		 95% ConfInt       74.58      75.58
 R  25		 G  16		 BestInG      80		 AvgOfG        76.3		 StDv       1.951		 95% ConfInt       75.91      76.69
 R  25		 G  17		 BestInG      81		 AvgOfG       77.44		 StDv         1.8		 95% ConfInt       77.08       77.8
 R  25		 G  18		 BestInG      82		 AvgOfG       78.39		 StDv       1.556		 95% ConfInt      78.079     78.701
 R  25		 G  19		 BestInG      82		 AvgOfG       79.04		 StDv       1.449		 95% ConfInt       78.75      79.33
 R  25		 G  20		 BestInG      83		 AvgOfG       79.79		 StDv       1.113		 95% ConfInt      79.567     80.013
 R  25		 G  21		 BestInG      84		 AvgOfG       80.27		 StDv       1.278		 95% ConfInt      80.014     80.526
 R  25		 G  22		 BestInG      84		 AvgOfG       80.88		 StDv       1.365		 95% ConfInt      80.607     81.153
 R  25		 G  23		 BestInG      84		 AvgOfG       81.72		 StDv       1.045		 95% ConfInt      81.511     81.929
 R  25		 G  24		 BestInG      85		 AvgOfG       82.12		 StDv       1.192		 95% ConfInt      81.882     82.358
 R  25		 G  25		 BestInG      86		 AvgOfG       82.59		 StDv       1.311		 95% ConfInt      82.328     82.852
 R  25		 G  26		 BestInG      86		 AvgOfG       83.19		 StDv       1.261		 95% ConfInt      82.938     83.442
 R  25		 G  27		 BestInG      86		 AvgOfG       83.62		 StDv       1.237		 95% ConfInt      83.373     83.867
 R  25		 G  28		 BestInG      87		 AvgOfG       84.27		 StDv       1.136		 95% ConfInt      84.043     84.497
 R  25		 G  29		 BestInG      88		 AvgOfG       84.91		 StDv       1.215		 95% ConfInt      84.667     85.153
 R  25		 G  30		 BestInG      88		 AvgOfG       85.53		 StDv       1.068		 95% ConfInt      85.316     85.744
 R  25		 G  31		 BestInG      89		 AvgOfG       85.99		 StDv       1.068		 95% ConfInt      85.776     86.204
 R  25		 G  32		 BestInG      90		 AvgOfG       86.53		 StDv       1.176		 95% ConfInt      86.295     86.765
 R  25		 G  33		 BestInG      90		 AvgOfG       87.25		 StDv       1.184		 95% ConfInt      87.013     87.487
 R  25		 G  34		 BestInG      90		 AvgOfG       88.08		 StDv       1.107		 95% ConfInt      87.859     88.301
 R  25		 G  35		 BestInG      91		 AvgOfG       88.66		 StDv       0.977		 95% ConfInt      88.465     88.855
 R  25		 G  36		 BestInG      91		 AvgOfG       89.27		 StDv       0.874		 95% ConfInt      89.095     89.445
 R  25		 G  37		 BestInG      91		 AvgOfG       89.63		 StDv       0.906		 95% ConfInt      89.449     89.811
 R  25		 G  38		 BestInG      91		 AvgOfG       90.03		 StDv       0.703		 95% ConfInt      89.889     90.171
 R  25		 G  39		 BestInG      91		 AvgOfG        90.3		 StDv       0.659		 95% ConfInt      90.168     90.432
 R  25		 G  40		 BestInG      92		 AvgOfG       90.55		 StDv       0.702		 95% ConfInt       90.41      90.69
 R  25		 G  41		 BestInG      92		 AvgOfG       90.76		 StDv       0.553		 95% ConfInt      90.649     90.871
 R  25		 G  42		 BestInG      92		 AvgOfG       90.88		 StDv       0.537		 95% ConfInt      90.773     90.987
 R  25		 G  43		 BestInG      92		 AvgOfG        91.0		 StDv        0.55		 95% ConfInt       90.89      91.11
 R  25		 G  44		 BestInG      92		 AvgOfG       91.12		 StDv        0.64		 95% ConfInt      90.992     91.248
 R  25		 G  45		 BestInG      92		 AvgOfG       91.39		 StDv       0.665		 95% ConfInt      91.257     91.523
 R  25		 G  46		 BestInG      93		 AvgOfG       91.67		 StDv       0.739		 95% ConfInt      91.522     91.818
 R  25		 G  47		 BestInG      94		 AvgOfG       91.97		 StDv       0.834		 95% ConfInt      91.803     92.137
 R  25		 G  48		 BestInG      94		 AvgOfG       92.26		 StDv       0.906		 95% ConfInt      92.079     92.441
 R  25		 G  49		 BestInG      94		 AvgOfG        92.6		 StDv       0.791		 95% ConfInt      92.442     92.758
 R  25		 G  50		 BestInG      95		 AvgOfG       92.96		 StDv       0.777		 95% ConfInt      92.805     93.115
 R  25		 G  51		 BestInG      95		 AvgOfG       93.21		 StDv       0.756		 95% ConfInt      93.059     93.361
 R  25		 G  52		 BestInG      95		 AvgOfG        93.5		 StDv       0.745		 95% ConfInt      93.351     93.649
 R  25		 G  53		 BestInG      95		 AvgOfG       93.82		 StDv       0.626		 95% ConfInt      93.695     93.945
 R  25		 G  54		 BestInG      95		 AvgOfG       94.06		 StDv       0.679		 95% ConfInt      93.924     94.196
 R  25		 G  55		 BestInG      95		 AvgOfG       94.31		 StDv       0.598		 95% ConfInt       94.19      94.43
 R  25		 G  56		 BestInG      95		 AvgOfG       94.51		 StDv       0.522		 95% ConfInt      94.406     94.614
 R  25		 G  57		 BestInG      96		 AvgOfG       94.64		 StDv       0.578		 95% ConfInt      94.524     94.756
 R  25		 G  58		 BestInG      96		 AvgOfG       94.83		 StDv       0.403		 95% ConfInt      94.749     94.911
 R  25		 G  59		 BestInG      96		 AvgOfG       94.84		 StDv       0.487		 95% ConfInt      94.743     94.937
 R  25		 G  60		 BestInG      96		 AvgOfG        94.9		 StDv       0.414		 95% ConfInt      94.817     94.983
 R  25		 G  61		 BestInG      96		 AvgOfG       94.98		 StDv       0.426		 95% ConfInt      94.895     95.065
 R  25		 G  62		 BestInG      96		 AvgOfG       95.04		 StDv       0.491		 95% ConfInt      94.942     95.138
 R  25		 G  63		 BestInG      97		 AvgOfG       95.18		 StDv       0.557		 95% ConfInt      95.069     95.291
 R  25		 G  64		 BestInG      97		 AvgOfG       95.37		 StDv       0.677		 95% ConfInt      95.235     95.505
 R  25		 G  65		 BestInG      98		 AvgOfG       95.63		 StDv        0.72		 95% ConfInt      95.486     95.774
 R  25		 G  66		 BestInG      98		 AvgOfG       95.71		 StDv       0.782		 95% ConfInt      95.554     95.866
 R  25		 G  67		 BestInG      98		 AvgOfG       96.12		 StDv       0.769		 95% ConfInt      95.966     96.274
 R  25		 G  68		 BestInG      98		 AvgOfG       96.24		 StDv       0.668		 95% ConfInt      96.106     96.374
 R  25		 G  69		 BestInG      98		 AvgOfG       96.58		 StDv       0.684		 95% ConfInt      96.443     96.717
 R  25		 G  70		 BestInG      98		 AvgOfG       96.87		 StDv       0.661		 95% ConfInt      96.738     97.002
 R  25		 G  71		 BestInG      98		 AvgOfG       97.11		 StDv       0.618		 95% ConfInt      96.986     97.234
 R  25		 G  72		 BestInG      98		 AvgOfG       97.34		 StDv       0.655		 95% ConfInt      97.209     97.471
 R  25		 G  73		 BestInG      98		 AvgOfG       97.65		 StDv         0.5		 95% ConfInt       97.55      97.75
 R  25		 G  74		 BestInG      98		 AvgOfG       97.81		 StDv       0.394		 95% ConfInt      97.731     97.889
 R  25		 G  75		 BestInG      99		 AvgOfG       97.93		 StDv       0.326		 95% ConfInt      97.865     97.995
 R  25		 G  76		 BestInG      99		 AvgOfG       97.91		 StDv       0.404		 95% ConfInt      97.829     97.991
 R  25		 G  77		 BestInG      98		 AvgOfG       97.91		 StDv       0.288		 95% ConfInt      97.852     97.968
 R  25		 G  78		 BestInG      98		 AvgOfG       97.87		 StDv       0.367		 95% ConfInt      97.797     97.943
 R  25		 G  79		 BestInG      98		 AvgOfG       97.93		 StDv       0.293		 95% ConfInt      97.871     97.989
 R  25		 G  80		 BestInG      98		 AvgOfG       97.88		 StDv       0.356		 95% ConfInt      97.809     97.951
 R  25		 G  81		 BestInG      98		 AvgOfG       97.88		 StDv       0.356		 95% ConfInt      97.809     97.951
 R  25		 G  82		 BestInG      98		 AvgOfG       97.86		 StDv       0.377		 95% ConfInt      97.785     97.935
 R  25		 G  83		 BestInG      98		 AvgOfG       97.93		 StDv       0.256		 95% ConfInt      97.879     97.981
 R  25		 G  84		 BestInG      98		 AvgOfG       97.87		 StDv       0.367		 95% ConfInt      97.797     97.943
 R  25		 G  85		 BestInG      98		 AvgOfG       97.94		 StDv       0.239		 95% ConfInt      97.892     97.988
 R  25		 G  86		 BestInG      98		 AvgOfG        97.9		 StDv       0.302		 95% ConfInt       97.84      97.96
 R  25		 G  87		 BestInG      99		 AvgOfG        97.9		 StDv       0.333		 95% ConfInt      97.833     97.967
 R  25		 G  88		 BestInG      99		 AvgOfG       97.93		 StDv       0.326		 95% ConfInt      97.865     97.995
 R  25		 G  89		 BestInG      99		 AvgOfG       97.95		 StDv       0.297		 95% ConfInt      97.891     98.009
 R  25		 G  90		 BestInG      99		 AvgOfG       97.97		 StDv         0.3		 95% ConfInt       97.91      98.03
 R  25		 G  91		 BestInG      99		 AvgOfG       97.92		 StDv       0.367		 95% ConfInt      97.847     97.993
 R  25		 G  92		 BestInG      99		 AvgOfG       97.97		 StDv         0.3		 95% ConfInt       97.91      98.03
 R  25		 G  93		 BestInG      99		 AvgOfG       97.96		 StDv         0.4		 95% ConfInt       97.88      98.04
 R  25		 G  94		 BestInG     100		 AvgOfG       98.11		 StDv       0.424		 95% ConfInt      98.025     98.195
 R  25		 G  95		 BestInG     100		 AvgOfG       98.24		 StDv       0.553		 95% ConfInt      98.129     98.351
 R  25		 G  96		 BestInG     100		 AvgOfG       98.43		 StDv         0.7		 95% ConfInt       98.29      98.57
 R  25		 G  97		 BestInG     100		 AvgOfG       98.79		 StDv       0.574		 95% ConfInt      98.675     98.905
 R  25		 G  98		 BestInG     100		 AvgOfG       98.86		 StDv       0.472		 95% ConfInt      98.766     98.954
 R  25		 G  99		 BestInG     100		 AvgOfG       98.91		 StDv       0.429		 95% ConfInt      98.824     98.996
 R  25		 G 100		 BestInG     100		 AvgOfG       98.96		 StDv       0.346		 95% ConfInt      98.891     99.029
 R  25		 G 101		 BestInG     100		 AvgOfG       98.99		 StDv        0.46		 95% ConfInt      98.898     99.082
 R  25		 G 102		 BestInG     100		 AvgOfG       99.14		 StDv       0.472		 95% ConfInt      99.046     99.234
 R  25		 G 103		 BestInG     100		 AvgOfG        99.2		 StDv       0.569		 95% ConfInt      99.086     99.314
 R  25		 G 104		 BestInG     100		 AvgOfG       99.33		 StDv        0.57		 95% ConfInt      99.216     99.444
 R  25		 G 105		 BestInG     100		 AvgOfG       99.49		 StDv       0.559		 95% ConfInt      99.378     99.602
 R  25		 G 106		 BestInG     100		 AvgOfG       99.73		 StDv       0.468		 95% ConfInt      99.636     99.824
 R  25		 G 107		 BestInG     100		 AvgOfG       99.81		 StDv       0.419		 95% ConfInt      99.726     99.894
 R  25		 G 108		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R  25		 G 109		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R  25		 G 110		 BestInG     100		 AvgOfG       99.85		 StDv       0.386		 95% ConfInt      99.773     99.927
 R  25		 G 111		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R  25		 G 112		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R  25		 G 113		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R  25		 G 114		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R  25		 G 115		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R  25		 G 116		 BestInG     100		 AvgOfG       99.87		 StDv       0.367		 95% ConfInt      99.797     99.943
 R  25		 G 117		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R  25		 G 118		 BestInG     100		 AvgOfG       99.94		 StDv       0.312		 95% ConfInt      99.878    100.002
 R  25		 G 119		 BestInG     100		 AvgOfG       99.86		 StDv       0.377		 95% ConfInt      99.785     99.935
 R  25		 G 120		 BestInG     100		 AvgOfG       99.83		 StDv       0.428		 95% ConfInt      99.744     99.916
 R  25		 G 121		 BestInG     100		 AvgOfG       99.91		 StDv       0.321		 95% ConfInt      99.846     99.974
 R  25		 G 122		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R  25		 G 123		 BestInG     100		 AvgOfG       99.95		 StDv       0.219		 95% ConfInt      99.906     99.994
 R  25		 G 124		 BestInG     100		 AvgOfG       99.93		 StDv       0.256		 95% ConfInt      99.879     99.981
 R  25		 G 125		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R  25		 G 126		 BestInG     100		 AvgOfG       99.84		 StDv       0.395		 95% ConfInt      99.761     99.919
 R  25		 G 127		 BestInG     100		 AvgOfG       99.86		 StDv       0.427		 95% ConfInt      99.775     99.945
 R  25		 G 128		 BestInG     100		 AvgOfG       99.87		 StDv       0.338		 95% ConfInt      99.802     99.938
 R  25		 G 129		 BestInG     100		 AvgOfG       99.84		 StDv        0.42		 95% ConfInt      99.756     99.924
 R  25		 G 130		 BestInG     100		 AvgOfG       99.87		 StDv       0.338		 95% ConfInt      99.802     99.938
 R  25		 G 131		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R  25		 G 132		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R  25		 G 133		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R  25		 G 134		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R  25		 G 135		 BestInG     100		 AvgOfG        99.9		 StDv       0.333		 95% ConfInt      99.833     99.967
 R  25		 G 136		 BestInG     100		 AvgOfG       99.84		 StDv       0.395		 95% ConfInt      99.761     99.919
 R  25		 G 137		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R  25		 G 138		 BestInG     100		 AvgOfG       99.87		 StDv       0.338		 95% ConfInt      99.802     99.938
 R  25		 G 139		 BestInG     100		 AvgOfG       99.89		 StDv       0.345		 95% ConfInt      99.821     99.959
 R  25		 G 140		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R  25		 G 141		 BestInG     100		 AvgOfG       99.93		 StDv       0.326		 95% ConfInt      99.865     99.995
 R  25		 G 142		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R  25		 G 143		 BestInG     100		 AvgOfG       99.89		 StDv       0.345		 95% ConfInt      99.821     99.959
 R  25		 G 144		 BestInG     100		 AvgOfG       99.91		 StDv       0.321		 95% ConfInt      99.846     99.974
 R  25		 G 145		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R  25		 G 146		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R  25		 G 147		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R  25		 G 148		 BestInG     100		 AvgOfG       99.97		 StDv       0.171		 95% ConfInt      99.936    100.004
 R  25		 G 149		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R  25		 G 150		 BestInG     100		 AvgOfG       99.93		 StDv       0.256		 95% ConfInt      99.879     99.981
 R  25		 G 151		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R  25		 G 152		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R  25		 G 153		 BestInG     100		 AvgOfG       99.93		 StDv       0.256		 95% ConfInt      99.879     99.981
 R  25		 G 154		 BestInG     100		 AvgOfG       99.88		 StDv       0.383		 95% ConfInt      99.803     99.957
 R  25		 G 155		 BestInG     100		 AvgOfG       99.93		 StDv       0.256		 95% ConfInt      99.879     99.981
 R  25		 G 156		 BestInG     100		 AvgOfG       99.89		 StDv       0.345		 95% ConfInt      99.821     99.959
 R  25		 G 157		 BestInG     100		 AvgOfG       99.86		 StDv       0.403		 95% ConfInt      99.779     99.941
 R  25		 G 158		 BestInG     100		 AvgOfG       99.83		 StDv       0.428		 95% ConfInt      99.744     99.916
 R  25		 G 159		 BestInG     100		 AvgOfG       99.87		 StDv       0.418		 95% ConfInt      99.786     99.954
 R  25		 G 160		 BestInG     100		 AvgOfG       99.82		 StDv       0.435		 95% ConfInt      99.733     99.907
 R  25		 G 161		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R  25		 G 162		 BestInG     100		 AvgOfG       99.92		 StDv       0.307		 95% ConfInt      99.859     99.981
 R  25		 G 163		 BestInG     100		 AvgOfG       99.93		 StDv       0.256		 95% ConfInt      99.879     99.981
 R  25		 G 164		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R  25		 G 165		 BestInG     100		 AvgOfG       99.92		 StDv       0.273		 95% ConfInt      99.865     99.975
 R  25		 G 166		 BestInG     100		 AvgOfG       99.94		 StDv       0.239		 95% ConfInt      99.892     99.988
 R  25		 G 167		 BestInG     100		 AvgOfG       99.87		 StDv       0.367		 95% ConfInt      99.797     99.943
 R  25		 G 168		 BestInG     100		 AvgOfG       99.86		 StDv       0.349		 95% ConfInt       99.79      99.93
 R  25		 G 169		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R  25		 G 170		 BestInG     100		 AvgOfG       99.91		 StDv       0.288		 95% ConfInt      99.852     99.968
 R  25		 G 171		 BestInG     100		 AvgOfG       99.89		 StDv       0.345		 95% ConfInt      99.821     99.959
 R  25		 G 172		 BestInG     100		 AvgOfG       99.93		 StDv       0.293		 95% ConfInt      99.871     99.989
 R  25		 G 173		 BestInG     100		 AvgOfG       99.88		 StDv       0.327		 95% ConfInt      99.815     99.945
 R  25		 G 174		 BestInG     100		 AvgOfG        99.9		 StDv       0.302		 95% ConfInt       99.84      99.96
 R  25		 G 175		 BestInG     100		 AvgOfG       99.87		 StDv       0.338		 95% ConfInt      99.802     99.938
 R  25		 G 176		 BestInG     100		 AvgOfG       99.89		 StDv       0.314		 95% ConfInt      99.827     99.953
 R  25		 G 177		 BestInG     100		 AvgOfG       99.87		 StDv       0.338		 95% ConfInt      99.802     99.938
 R  25		 G 178		 BestInG     100		 AvgOfG       99.87		 StDv       0.338		 95% ConfInt      99.802     99.938
 R  25		 G 179		 BestInG     100		 AvgOfG       99.96		 StDv       0.197		 95% ConfInt      99.921     99.999
